ContactName,EmailAddress,POAddressLine1,POAddressLine2,POAddressLine3,POAddressLine4,POCity,PORegion,POPostalCode,POCountry,InvoiceNumber,Reference,InvoiceDate,DueDate,Total,InventoryItemCode,Description,Quantity,UnitAmount,Discount,AccountCode,TaxType,TaxAmount,TrackingName1,TrackingOption1,TrackingName2,TrackingOption2,Currency,BrandingTheme
Wuzhong Albert Pty Ltd,,,,,,,,,,JTW100419,,2024-04-01T00:00:00,,50.6,P2GSMDOM,GSM ALARM MONITORING,1.0,46.0,0,,GST,0.0,Job,,,,,
Ultra Fine Foods Victoria Office,,,,,,,,,,JTW100420,,2024-04-01T00:00:00,,48.0,P2GSMDOM,GSM ALARM MONITORING,1.0,48.0,0,,GST,0.0,Job,,,,,
Mater Christi College,,,,,,,,,,JTW100422,,2024-04-01T00:00:00,,148.83,P2GSM,GSM ALARM MONITORING ,3.0,45.1,0,,GST,0.0,Job,,,,,
VICSES Narre Warren Unit,,,,,,,,,,JTW100423,,2024-04-01T00:00:00,,33.0,JTWSKY,SKYCOMMAND NOTIFICATIONS ,3.0,11.0,0,,GST,0.0,Job,,,,,
St Margarets Berwick ,,,,,,,,,,JTW100424,,2024-04-01T00:00:00,,158.4,P2GSM,"GSM ALARM MONITORING 
SINCE 1/10/23",3.0,48.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100426,,2024-04-03T00:00:00,,240.9,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100426,,2024-04-03T00:00:00,,240.9,LAB1,1 HOURS LABOUR,0.5,100.0,0,,GST,0.0,Job,,,,,
Brighton Secondary College,,,,,,,,,,JTW100426,,2024-04-03T00:00:00,,240.9,NECPLBWH,"NEPTUNE RESETTABLE CALL POINT WITH LED LIGHT/BUZZER, WHITE",1.0,69.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100427,,2024-04-03T00:00:00,,583.37,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100427,,2024-04-03T00:00:00,,583.37,ABUS003,ABUS TYPE CORE ASSY 83/45 KA003,1.0,65.04,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100427,,2024-04-03T00:00:00,,583.37,8345NKA1,"	ABUS P/LOCK 83/45 KA4301 SERIES ""Z"" VERSION",1.0,45.3,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100427,,2024-04-03T00:00:00,,583.37,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,4.0,80.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100428,,2024-04-03T00:00:00,,5337.02,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100428,,2024-04-03T00:00:00,,5337.02,AJAX#80002,Ajax starter kit ,1.0,955.71,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100428,,2024-04-03T00:00:00,,5337.02,AJAX#30655,AJAX PIR DETECTOR,14.0,125.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100428,,2024-04-03T00:00:00,,5337.02,AJAX#30675,"Transmitter, Module for third-party detector integration",1.0,95.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100428,,2024-04-03T00:00:00,,5337.02,AJAX#30664,"Relay, Wireless low-current dry contact relay",1.0,85.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100428,,2024-04-03T00:00:00,,5337.02,AJAX#30671,AJAX StreetSiren (Black),1.0,239.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100428,,2024-04-03T00:00:00,,5337.02,AJAX#30645,KeyPad Plus (Black),1.0,227.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100428,,2024-04-03T00:00:00,,5337.02,WRDB0M4B,"SALTO XS4 2.0 Mullion Reader in Black, BLE DESFire/Mifare",1.0,550.13,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100428,,2024-04-03T00:00:00,,5337.02,INSTALL,INSTALLATION ,1.0,850.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,21.0,1100.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,PSPACEOPT0033,Bluenet option per door ,21.0,166.95,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,SG-SBML30,30mm Backset MORTICE LOCK,5.0,193.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,3572SC,LOCKWOOD PRIMARY LOCK 3572 SC,3.0,115.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,CARDGATEWAY3AUS,BLUENET GATEWAY ,4.0,517.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,RFNODE3,SALTO WIRELESS RF NODE suit BLE GATEWAYS,6.0,165.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,COPLEG65IM,"SALTO COVER PLATES SUIT XS4 ONE Ex7xx HANDLE RANGE, 65mm, SS FINISH (PAIR)",21.0,38.35,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,AHGATE,GATEWAY INSTALL ,1.0,185.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,AHNODE,NODE INSTALL ,1.0,125.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,21.0,70.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,CARD - DUMMY/BLANK 570,CARD - DUMMY 570,6.0,20.0,0,,GST,0.0,Job,,,,,
Mentone Grammar,,,,,,,,,,JTW100429,,2024-04-03T00:00:00,,38097.73,NME2135S35CSBDR,"SALTO NEO, Euro Cylinder, Mifare, BLE + HSE, 35 x 35mm, One Knob, One Standard Thumbturn, D Cam, Satin Chrome, Black Reader (IP66)",1.0,855.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100432,,2024-04-08T00:00:00,,1684.1,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100432,,2024-04-08T00:00:00,,1684.1,AM650Z00IMBB6E5,"SALTO XS4 Original+ Escutcheon, Mifare BLE, ANSI 67mm Wide Body Z Handle, Satin Stainless Steel, Black Reader, 42-47mm Door, 7.6mm Spindle, Outdoor IP56",1.0,1046.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100432,,2024-04-08T00:00:00,,1684.1,CLAB1,1 HOURS LABOUR,3.0,90.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100432,,2024-04-08T00:00:00,,1684.1,3572SC,LOCKWOOD PRIMARY LOCK 3572 SC,1.0,115.0,0,,GST,0.0,Job,,,,,
Blackburn English Language School,,,,,,,,,,JTW100433,,2024-04-12T00:00:00,,220.0,ONS1,STANDARD ONSITE CHARGE,1.0,110.0,0,,GST,0.0,Job,,,,,
Blackburn English Language School,,,,,,,,,,JTW100433,,2024-04-12T00:00:00,,220.0,LAB1,1 HOURS LABOUR,1.0,110.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100434,,2024-04-12T00:00:00,,704.0,CARD - POLE CAM,SECURITY CAMERAS ,4.0,80.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100434,,2024-04-12T00:00:00,,704.0,CARD - POLE CAM,SECURITY CAMERAS ,4.0,80.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100435,,2024-04-12T00:00:00,,352.0,CARD - POLE CAM,SECURITY CAMERAS WEEKLY,4.0,80.0,0,,GST,0.0,Job,,,,,
KAT ELECTRICAL,,,,,,,,,,JTW100437,,2024-04-12T00:00:00,,12284.71, IK-996012M43PSB,"Integriti/Inception SLAM 4 Door Controller Kit, Med. Enclosure, 3 Amp PS, Battery",1.0,1946.7,0,,GST,0.0,Job,,,,,
KAT ELECTRICAL,,,,,,,,,,JTW100437,,2024-04-12T00:00:00,,12284.71,CSD-PROKEY-RXWO,"CSD ProKey Wiegand Receiver, 4",1.0,198.61,0,,GST,0.0,Job,,,,,
KAT ELECTRICAL,,,,,,,,,,JTW100437,,2024-04-12T00:00:00,,12284.71,PRX-TSEC-EXTRA-DF-BT-B,tSec 13.56MHz/BT Reader Wall Switch Black,4.0,592.8,0,,GST,0.0,Job,,,,,
KAT ELECTRICAL,,,,,,,,,,JTW100437,,2024-04-12T00:00:00,,12284.71,HIK6MP,"Hikvision 6MP Outdoor Turret Camera, H.265+, 30m IR, 120dB WDR, IP67, 2.8mm",12.0,242.0,0,,GST,0.0,Job,,,,,
KAT ELECTRICAL,,,,,,,,,,JTW100437,,2024-04-12T00:00:00,,12284.71,IK-996005S8ZPSB,Integriti/Inception 8 Zone LAN Expander Kit,1.0,667.7,0,,GST,0.0,Job,,,,,
KAT ELECTRICAL,,,,,,,,,,JTW100437,,2024-04-12T00:00:00,,12284.71,INSTALL,INSTALLATION ,1.0,3000.0,0,,GST,0.0,Job,,,,,
KAT ELECTRICAL,,,,,,,,,,JTW100437,,2024-04-12T00:00:00,,12284.71,HIK16/32,"Hikvision 32ch NVR, 16 PoE Ports, 256Mbps, H.264+, 4K, 1.5RU, 4 x HDD Bays",1.0,850.0,0,,GST,0.0,Job,,,,,
KAT ELECTRICAL,,,,,,,,,,JTW100437,,2024-04-12T00:00:00,,12284.71,HIK-KD8003-IME1,"Hikvision 2nd Gen IP Intercom, Door Station with Camera, 1x Button, IP65, 12VDC/POE",1.0,258.5,0,,GST,0.0,Job,,,,,
KAT ELECTRICAL,,,,,,,,,,JTW100437,,2024-04-12T00:00:00,,12284.71,HIK-KD-ACW1,"Hikvision 2nd Gen. Intercom, Door Station Housing, Surface Mount, Supports 1 Module",1.0,88.0,0,,GST,0.0,Job,,,,,
Saints College,,,,,,,,,,JTW100439,,2024-04-12T00:00:00,,2040.35,SALTO-MAINT,SALTO ESCUTHEON BATTERY CHANGE AND MAINTENACE CHECK WIDE BODY AA,117.0,14.2,0,,GST,0.0,Job,,,,,
Saints College,,,,,,,,,,JTW100439,,2024-04-12T00:00:00,,2040.35,LAB1,programmed in 3 x remotes for sliding vehicle gate and tested,0.5,110.0,0,,GST,0.0,Job,,,,,
Saints College,,,,,,,,,,JTW100439,,2024-04-12T00:00:00,,2040.35,GEOBATT,GEO Battery Change and Update ,19.0,17.05,0,,GST,0.0,Job,,,,,
CHRIST CHURCH GRAMMAR SCHOOL,,,,,,,,,,JTW100440,,2024-04-12T00:00:00,,275.0,ONS1,STANDARD ONSITE CHARGE,1.0,110.0,0,,GST,0.0,Job,,,,,
CHRIST CHURCH GRAMMAR SCHOOL,,,,,,,,,,JTW100440,,2024-04-12T00:00:00,,275.0,LAB1,1 HOURS LABOUR,1.5,110.0,0,,GST,0.0,Job,,,,,
Windermere,,,,,,,,,,JTW100443,,2024-04-12T00:00:00,,1485.0,PFD04KB10,"SALTO DESFire 4K FOB, BLUE FRAME WHITE CENTRE PKT = 10",10.0,135.0,0,,GST,0.0,Job,,,,,
Luther College,,,,,,,,,,JTW100444,,2024-04-12T00:00:00,,482.13,PCM01KB50,SALTO ISO MIFARE CARD 1K WHT Pkt=50,2.0,219.15,0,,GST,0.0,Job,,,,,
Luther College,,,,,,,,,,JTW100444,,2024-04-12T00:00:00,,482.13,POST,POSTAGE,1.0,0.0,0,,GST,0.0,Job,,,,,
New Plumbing Solutions ,,,,,,,,,,JTW100446,,2024-04-12T00:00:00,,475.2,PFD04KR10,,3.0,139.0,0,,GST,0.0,Job,,,,,
New Plumbing Solutions ,,,,,,,,,,JTW100446,,2024-04-12T00:00:00,,475.2,POST,POSTAGE,1.0,15.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100447,,2024-04-12T00:00:00,,346.5,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100447,,2024-04-12T00:00:00,,346.5,3572SC,LOCKWOOD PRIMARY LOCK 3572 SC,1.0,115.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100447,,2024-04-12T00:00:00,,346.5,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100448,,2024-04-12T00:00:00,,330.0,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100448,,2024-04-12T00:00:00,,330.0,LAB1,1 HOURS LABOUR,2.0,100.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100450,,2024-04-12T00:00:00,,4607.11,3572SC,LOCKWOOD PRIMARY LOCK 3572 SC,3.0,115.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100450,,2024-04-12T00:00:00,,4607.11,AM650Z00IMBB6E5,"SALTO XS4 Original+ Escutcheon, Mifare BLE, ANSI 67mm Wide Body Z Handle, Satin Stainless Steel, Black Reader, 42-47mm Door, 7.6mm Spindle, Outdoor IP56",3.0,1108.76,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100450,,2024-04-12T00:00:00,,4607.11,SP2204756,SALTO HARSH EXT WTHR KIT suit Ax6xx SERIES ,3.0,139.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100450,,2024-04-12T00:00:00,,4607.11,INSTALL,INSTALLATION ,1.0,100.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100451,,2024-04-12T00:00:00,,2530.15,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,2.0,944.62,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100451,,2024-04-12T00:00:00,,2530.15,PSPACEOPT0033,Bluenet option per door ,2.0,166.95,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100451,,2024-04-12T00:00:00,,2530.15,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,1.0,77.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100458,,2024-04-12T00:00:00,,14720.01, IK-996005M32ZPSB,Integriti/Inception 32 Zone LAN Expander Kit,2.0,1292.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100458,,2024-04-12T00:00:00,,14720.01, PDX-DG75,Paradox Digigard High-Security Digital Motion Detector with Pet Immunity,2.0,69.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100458,,2024-04-12T00:00:00,,14720.01,PDX-SB469,"Paradox Swivel Mount Bracket to suit 476, DG65, DG75, PMD2P , 525DM & NV75 Detectors",2.0,9.4,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100458,,2024-04-12T00:00:00,,14720.01,BOS-DS936,"Bosch 360 Degree Low Profile Ceiling Mount PIR Detector, 7.5m",18.0,110.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100458,,2024-04-12T00:00:00,,14720.01,IR-996400,Integriti PrismaX Colour LCD Keypad,3.0,541.553333,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100458,,2024-04-12T00:00:00,,14720.01,INSTALL,INSTALLATION ,1.0,7036.37,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,CUINSTALL, SALTO CU INSTALL AND CABLING AND IP SET UP,41.0,478.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,READINSTALL,SALTO CARD READER INSTALL,82.0,33.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,MAG3, MAG LOCK INSTALL,48.0,89.090833,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,ELEC1,ALUMINIUM STRIKE FITTING  ,2.0,225.91,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,GATEWAYW3CAUS,"SALTO BLUEnet WIRELESS GATEWAY AUS, PoE, WHITE",12.0,399.454167,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,RFNODE3,SALTO WIRELESS RF NODE suit BLE GATEWAYS,18.0,129.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,AHGATE,GATEWAY INSTALL ,12.0,230.909167,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,AHNODE,NODE INSTALL ,18.0,130.908889,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,PSPACEOPT0033,Bluenet option per door ,49.0,90.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,NECPLBGN,"NEPTUNE RESETTABLE CALL POINT WITH LED LIGHT/BUZZER, GREEN",48.0,88.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,X2-EXIT-002,"Mushroom Exit Button, Stainless Steel - Large, N/O, SPST, Screw Terminal",48.0,35.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,FSH-FES20M,"FES20M Strike, 1490kg, Aus. FP Monitored, PTL/PTO, Mortice Mount, 12/36V DC (SCEC)",2.0,286.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,CSD-1200,12V 7.0Ah Sealed Lead Acid Battery,18.0,22.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,NEPSDC5A01B,NEPTUNE POWER SUPPLY 5A IN METAL ENCLOSURE WITH BATTERY CHARGING,18.0,240.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,NEMLB3B," NEPTUNE L&Z Bracket to suit NEML280MB, Black",48.0,110.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,NEML280M," NEPTUNE Maglock Single Door, 280kg, Monitored",48.0,185.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,EB750Z00IMB565,SALTO XS4 ONE BLE ESCUTCHEON w/- Z LEVER (35-53mm) - IM & BLACK IP55,49.0,801.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,CU4200TAUS,SALTO XS4 2.0 ETHERNET AUX. CU w/- TRANSLUCENT HOUSING,32.0,624.172812,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,CU42E0AUS,SALTO XS4 2.0 ETHERNET ONLINE CONTROL UNIT,9.0,1090.908889,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,WRDB0M4B,"SALTO XS4 2.0 Mullion Reader in Black, BLE DESFire/Mifare",82.0,381.818171,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100459,,2024-04-12T00:00:00,,80662.65,DISC,Deposit Paid ,-1.0,96057.02,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100460,,2024-04-12T00:00:00,,45826.44,MILE-PLUS-PRO- Y3XPPPLUSDL,Three Years Care Plus For Xprotect Professional+ Device License,64.0,135.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100460,,2024-04-12T00:00:00,,45826.44,MI-XPPPLUSDL-25,Milestone XProtect Professional+ Device Licence,64.0,344.554688,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100460,,2024-04-12T00:00:00,,45826.44,DS-2CD2363G2-IU,DS-2CD2363G2-IU (2.8mm) 6MP AcuSense Fixed Turret Network Camera,64.0,252.0,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100460,,2024-04-12T00:00:00,,45826.44,INSTALL,INSTALLATION OF CCTV CAMERA TO SUPPLIED CABLES IN CLUED COMMISSONING ,1.0,18806.34,0,,GST,0.0,Job,,,,,
2 Construct ,,,,,,,,,,JTW100460,,2024-04-12T00:00:00,,45826.44,DISC,Server Credit ,-1.0,23965.44,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100464,,2024-04-16T00:00:00,,288.2,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100464,,2024-04-16T00:00:00,,288.2,LEX903B,BRAVA Urban LE Series Tiebolt Passage Lever Set Adjustable 60/70mm Backset Matt Black - LEX903B,1.0,62.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100464,,2024-04-16T00:00:00,,288.2,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100468,,2024-04-19T00:00:00,,70118.95,Hsolar100ahKIT,"Solar CCTV System
- Black Powder Coated Enclosure w/ Mounting Hardware - 100ah Lithium Battery
- 200w Bi-facial Black Framed Solar Panel
- Custom Black Powder Coated Solar Panel bracket
- Custom MPPT Solar Controller
- Custom PoE Hardware w/ 2 PoE Ports
",31.0,3250.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100468,,2024-04-19T00:00:00,,70118.95,WI-CPE513P-KIT V3,"Wi-Tek 5KM Long Range Outdoor Wireless Point-to-Point for CCTV, ",20.0,235.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100468,,2024-04-19T00:00:00,,70118.95,DH-IPC-HDW2531EMP-BLK,DAHUA 5MP TURRET CAMERA BLK,62.0,187.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100468,,2024-04-19T00:00:00,,70118.95,INSTALL,"Installation (per Day) Springvale Campus - 2.5 days Doveton Campus - 1.5 days Officer Campus - 3 days
INCLUDES SCISSOR HIRE",1.0,8208.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100468,,2024-04-19T00:00:00,,70118.95,INSTALL,INSTALLATION OF POINT TO POINT LINKS ON BUILDING SIDE ,1.0,5.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100468,,2024-04-19T00:00:00,,70118.95,D-SDC-128G,"Ultra microSDXC, SQUAR 128GB, U1, C10, A1, UHS-1, 100MB/s R, 4x6, SD adaptor",62.0,36.0,0,,GST,0.0,Job,,,,,
Cardinia Shire Council,,,,,,,,,,JTW100469,,2024-04-19T00:00:00,,1036.2,CARD - SWBL83/45QAKSC,CARD - SWBL83/45QAKSC PADLOCK ,6.0,157.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100470,,2024-04-19T00:00:00,,1362.35,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100470,,2024-04-19T00:00:00,,1362.35,DHI-KTP01L-S,"Dahua IP Villa Intercom Kit, 1 x DHI-VTH2621GW-P Indoor Station White, Door, 1 x 4 port poe switch,White. DH Villa Outdoor Station Surface mount box",1.0,560.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100470,,2024-04-19T00:00:00,,1362.35,DHI-VTO2111D-P-S2,Dahua VTO2111D-P-S2 IP Villa Door Station,1.0,178.5,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100470,,2024-04-19T00:00:00,,1362.35,LAB1,1 HOURS LABOUR,4.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100471,,2024-04-19T00:00:00,,5156.16,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100471,,2024-04-19T00:00:00,,5156.16,EM750Z00IMB565,"SALTO XS4 ONE Escutcheon with Z Handles, HSE, BLE and Mifare DESfire, 7.6mm Spindle, Stainless Steel Finish with Black Reader suit 47-53mm Door, For Outdoor Use.",3.0,1016.47,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100471,,2024-04-19T00:00:00,,5156.16,ESCINSTALL ,SALTO ESCUTCHEON INSTALL,3.0,80.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100471,,2024-04-19T00:00:00,,5156.16,RFNODE3,SALTO WIRELESS RF NODE suit BLE GATEWAYS,1.0,155.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100471,,2024-04-19T00:00:00,,5156.16,3540LSSC,LOCKWOOD STRIKE SP3540-LS SC LATCHING (591-259) FABRICATOR,1.0,199.97,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100471,,2024-04-19T00:00:00,,5156.16,3542T1SC,"3540 Series Bolt 
LOCKWOOD LOCK 3542-T1SC ESCAPE TURN LEVER (590F-3102)",1.0,343.04,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100471,,2024-04-19T00:00:00,,5156.16,LAB1,1 HOURS LABOUR,6.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100472,,2024-04-19T00:00:00,,244.2,ONS1,STANDARD ONSITE CHARGE,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100472,,2024-04-19T00:00:00,,244.2,LAB1,1 HOURS LABOUR,1.0,100.0,0,,GST,0.0,Job,,,,,
Minaret College,,,,,,,,,,JTW100472,,2024-04-19T00:00:00,,244.2,CSD-1200,12V 7.0Ah Sealed Lead Acid Battery,1.0,22.0,0,,GST,0.0,Job,,,,,
